ADM1	PLACE_ID	LAT	LON	NAMEAD.06	G3039162	42.5	1.5	Sant Julia de Loria
JP.30	G1854484	33.2	131.4	Oita Prefecture
JP.29	G1855429	37.5	138.9	Niigata-ken
JP.28	G1855608	34.7	135.8	Nara-ken
JP.27	G1856156	33.2	129.6	Nagasaki Prefecture
JP.26	G1856210	36.1	138.0	Nagano-ken
JP.25	G1856710	32.2	131.3	Miyazaki
JP.23	G1857352	34.5	136.4	Mie-ken
JP.22	G1857907	35.2	135.4	Kyoto Prefecture
JP.21	G1858419	32.6	130.8	Kumamoto
JP.20	G1859133	33.6	133.4	Kochi Prefecture
JP.19	G1860291	35.4	139.3	Kanagawa
JP.18	G1860825	31.6	131.0	Kagoshima-ken
JP.17	G1860834	34.2	134.0	Kagawa-ken
JP.15	G1861387	36.8	136.8	Ishikawa-ken
JP.13	G1862047	35.0	134.8	Hyogo
JP.11	G1862413	34.6	132.8	Hiroshima-ken
JP.10	G1863501	36.5	139.0	Gunma-ken
JP.09	G1863640	35.8	137.1	Gifu
JP.07	G1863958	33.5	130.7	Fukuoka Prefecture
JP.06	G1863983	35.9	136.2	Fukui
JP.05	G1864226	33.6	132.8	Ehime
JP.01	G1865694	35.2	136.9	Aichi-ken
JP.44	G2110554	38.5	140.1	Yamagata-ken
JP.24	G2111888	38.4	140.9	Miyagi-ken
JP.16	G2112518	39.6	141.3	Iwate
JP.14	G2112669	36.3	140.3	Ibaraki
JP.08	G2112922	37.4	140.2	Fukushima-ken
JP.04	G2113014	35.6	140.1	Chiba-ken
JP.02	G2113124	39.8	140.4	Akita
JP.12	G2130037	43.1	141.3	Hokkaido
JP.03	G2130656	40.8	140.8	Aomori-ken
KE.55	G178145	1.8	35.2	West Pokot District
KE.54	G178440	1.8	40.0	Wajir District
KE.52	G178837	0.5	35.3	Uasin Gishu
KE.51	G178914	3.0	35.5	Turkana District
KE.50	G179068	1.0	35.0	Trans Nzoia District
KE.49	G179380	-0.1	38.0	Tharaka District
KE.48	G179585	-1.5	39.4	Tana River District
KE.46	G180320	0.1	34.3	Siaya District
KE.45	G180782	1.3	37.1	Samburu District
KE.05	G184742	-1.3	36.8	Nairobi Province
KE.38	G185578	-0.7	37.0	Murang'a District
KE.37	G186298	-4.0	39.7	Mombasa District
KE.35	G186824	0.0	37.5	Meru
KE.34	G187583	3.0	37.6	Marsabit District
KE.33	G187895	3.4	40.7	Mandera District
KE.29	G189794	0.3	36.8	Laikipia District
KE.28	G190106	-4.1	39.2	Kwale District
KE.27	G191037	-1.8	38.5	Kitui District
KE.26	G191242	-0.1	34.6	Kisumu
KE.25	G191298	-0.8	34.8	Kisii District
KE.24	G191420	-0.5	37.3	Kirinyaga District
KE.23	G192064	-3.6	39.6	Kilifi District
KE.22	G192709	-1.1	36.7	Kiambu District
KE.21	G192898	-0.3	35.4	Kericho District
KE.20	G195271	0.3	34.8	Kakamega District
KE.18	G196228	1.0	38.5	Isiolo District
KE.16	G197744	-0.2	40.0	Garissa District
KE.15	G198474	-0.4	37.5	Embu District
KE.13	G199987	0.3	34.2	Busia District
KE.12	G200066	0.7	34.6	Bungoma District
KE.10	G200573	0.7	36.0	Baringo District
KE.43	G7603036	-0.3	36.5	Nyandarua District
KE.53	G7667638	0.1	34.7	Vihiga District
KE.30	G7667643	-2.3	40.9	Lamu
KE.31	G7667644	-1.3	37.4	Machakos District
KE.32	G7667645	-2.2	37.9	Makueni District
KE.14	G7667646	1.0	35.5	Marakwet District
KE.47	G7667652	-3.4	38.4	Taita Taveta District
KE.19	G7667657	-2.1	36.9	Kajiado District
KE.44	G7667661	-0.4	37.0	Nyeri District
KE.17	G7667665	-0.7	34.5	Homa Bay District
KE.11	G7667666	-0.8	35.4	Bomet District
KE.36	G7667678	-1.0	34.4	Migori District
KE.39	G7668902	-0.5	36.2	Nakuru District
KE.41	G7668904	-1.2	35.7	Narok District
KE.42	G7806857	-0.8	35.0	Nyamira District
KE.40	G8051212	0.1	35.2	Nandi South District
KG.08	G1346798	40.0	73.0	Osh Oblasty
KG.09	G1463580	39.8	71.0	Batken
KG.06	G1527297	42.3	72.0	Talas
KG.04	G1527590	41.4	76.0	Naryn oblast
KG.07	G1528260	42.0	78.0	Issyk-Kul Region
KG.01	G1528334	42.9	74.6	Gorod Bishkek
KG.03	G1529778	41.5	72.5	Jalal-Abad oblast
KG.02	G1538652	42.4	74.5	Chuyskaya Oblast'
KG.10	G10300944	40.5	72.8	Osh City
KH.12	G1821301	12.3	103.7	Pursat
KH.29	G1821310	12.9	103.1	Battambang
KH.19	G1821939	10.9	104.8	Takeo
KH.18	G1821992	11.2	105.8	Svay Rieng
KH.17	G1822028	13.8	106.2	Stung Treng
KH.27	G1822210	14.2	103.5	Otar Meanchey
KH.24	G1822213	13.5	104.0	Siem Reap
KH.23	G1822449	13.8	107.1	Ratanakiri
KH.14	G1822609	11.4	105.5	Prey Veng
KH.13	G1822676	13.8	105.0	Preah Vihear
KH.22	G1830103	11.6	104.9	Phnom Penh
KH.30	G1830206	12.9	102.6	Pailin
KH.10	G1830306	12.8	107.0	Mondolkiri
KH.09	G1830563	12.7	106.1	Kratie
KH.26	G1830937	10.5	104.3	Kep
KH.08	G1831037	11.5	103.5	Koh Kong
KH.07	G1831095	11.4	105.0	Kandal
KH.21	G1831111	10.8	104.3	Kampot
KH.05	G1831124	12.8	105.0	Kampong Thom
KH.04	G1831132	11.5	104.3	Kampong Speu
KH.03	G1831166	12.2	104.5	Kampong Chhnang
KH.02	G1831172	12.1	105.2	Kampong Cham
KH.28	G1899262	10.7	103.8	Preah Sihanouk
KH.25	G1899273	13.8	103.0	Banteay Meanchey
KH.31	G7647525	12.0	105.7	Tboung Khmum
KI.01	G2110215	1.4	173.0	Gilbert Islands
KI.02	G4030940	1.9	-157.5	Line Islands
KI.03	G7521379	-2.8	-171.7	Phoenix Islands
KM.03	G921780	-12.3	43.7	Moheli
KM.02	G921882	-11.6	43.3	Grande Comore
KM.01	G922001	-12.2	44.4	Ndzuwani
KN.15	G3575114	17.3	-62.8	Trinity Palmetto Point
KN.13	G3575164	17.4	-62.8	Saint Thomas Middle Island
KN.12	G3575165	17.2	-62.6	Saint Thomas Lowland
KN.11	G3575168	17.3	-62.7	Saint Peter Basseterre
KN.10	G3575171	17.1	-62.6	Saint Paul Charlestown
KN.09	G3575172	17.4	-62.8	Saint Paul Capesterre
KN.08	G3575173	17.4	-62.7	Saint Mary Cayon
KN.07	G3575175	17.1	-62.6	Saint John Figtree
KN.06	G3575176	17.4	-62.8	Saint John Capesterre
KN.05	G3575177	17.2	-62.6	Saint James Windward
KN.04	G3575179	17.1	-62.6	Saint George Gingerland
KN.03	G3575180	17.3	-62.7	Saint George Basseterre
KN.02	G3575183	17.4	-62.8	Saint Anne Sandy Point
KN.01	G3575476	17.4	-62.8	Christ Church Nichola Town
KP.12	G1871856	39.1	125.8	Pyongyang
KP.15	G1871952	39.5	126.2	South Pyongan
KP.11	G1871954	40.0	125.3	North Pyongan
KP.09	G1876101	38.7	127.5	Kangwon-do
KP.06	G1876884	38.2	125.5	Hwanghae-namdo
KP.07	G1876888	38.6	126.3	Hwanghae-bukto
KP.03	G1877450	40.2	127.8	Hamnam
KP.13	G2039332	41.2	128.2	Ryanggang
KP.17	G2044245	41.8	129.4	Hambuk
KP.01	G2045265	40.8	126.5	Chagang-do
KP.18	G2054927	42.3	130.4	Rason
KR.21	G1833742	35.6	129.3	Ulsan
KR.19	G1835224	36.3	127.4	Daejeon
KR.15	G1835327	35.8	128.6	Daegu
KR.11	G1835847	37.6	127.0	Seoul
KR.10	G1838519	35.1	129.1	Busan
KR.14	G1841597	36.3	128.8	Gyeongsangbuk-do
KR.13	G1841610	37.6	127.2	Gyeonggi-do
KR.18	G1841808	35.2	126.9	Gwangju
KR.06	G1843125	37.8	128.2	Gangwon-do
KR.12	G1843561	37.5	126.7	Incheon
KR.17	G1845105	36.5	127.0	Chungcheongnam-do
KR.05	G1845106	36.8	127.7	Chungcheongbuk-do
KR.16	G1845788	34.8	127.0	Jeollanam-do
KR.03	G1845789	35.8	127.2	Jeollabuk-do
KR.01	G1846265	33.4	126.5	Jeju-do
KR.20	G1902028	35.2	128.2	Gyeongsangnam-do
KR.22	G8394437	36.6	127.3	Sejong-si
KW.08	G285628	29.3	48.0	Muhafazat Hawalli
KW.02	G285788	29.3	47.9	Al Asimah Governorate
KW.05	G285798	29.5	47.5	Muhafazat al Jahra'
KW.07	G285816	29.2	47.9	Muhafazat al Farwaniyah
KW.04	G285841	28.9	48.0	Muhafazat al Ahmadi
KW.09	G7733358	29.2	48.0	Muhafazat Mubarak al Kabir
KY.10346796	G10346796	19.3	-81.4	George Town
KY.10375968	G10375968	19.4	-81.4	West Bay
KY.10375969	G10375969	19.3	-81.3	Bodden Town
KY.10375970	G10375970	19.3	-81.2	North Side
KY.10375971	G10375971	19.3	-81.1	East End
KY.10375972	G10375972	19.7	-79.8	Sister Island
KZ.07	G607847	49.8	50.7	West Kazakhstan
KZ.09	G608879	44.0	54.0	Mangistauskaya Oblast'
KZ.06	G609862	47.0	52.0	Atyrau Oblysy
KZ.04	G610688	48.6	58.6	Aktyubinskaya Oblast'
KZ.15	G1517381	48.8	81.5	East Kazakhstan
KZ.03	G1518003	51.8	69.9	Aqmola Oblysy
KZ.16	G1519367	54.3	69.5	North Kazakhstan
KZ.11	G1520239	52.1	76.2	Pavlodar Region
KZ.14	G1521406	45.0	65.0	Qyzylorda Oblysy
KZ.13	G1521671	51.5	64.0	Qostanay Oblysy
KZ.12	G1523401	48.2	71.0	Qaraghandy Oblysy
KZ.17	G1524444	44.3	72.1	Zhambyl Oblysy
KZ.10	G1524787	43.2	68.7	Turkistan
KZ.02	G1526395	43.3	76.9	Almaty
KZ.01	G1537162	44.5	78.0	Almaty Oblysy
KZ.1537272	G1537272	42.3	69.6	Shymkent
KZ.08	G1538316	45.6	63.3	Baikonur
KZ.05	G1538317	51.1	71.4	Astana
LA.14	G1652077	19.5	103.5	Xiangkhouang
LA.13	G1652210	18.5	101.5	Xaignabouli
LA.27	G1652238	18.8	102.4	Vientiane Province
LA.20	G1653315	16.5	105.8	Khoueng Savannakhet
LA.19	G1653333	15.8	106.2	Salavan
LA.18	G1653893	21.8	102.3	Khoueng Phongsali
LA.07	G1654491	20.2	101.5	Khoueng Oudomxai
LA.17	G1655558	20.2	102.7	Luang Prabang Province
LA.16	G1655561	20.9	101.3	Louangnamtha
LA.15	G1656538	17.5	105.3	Khammouan
LA.03	G1657114	20.5	104.0	Houaphan
LA.02	G1657818	14.8	106.0	Champasak
LA.01	G1665045	14.7	107.0	Attapu
LA.26	G1904615	15.5	107.0	Khoueng Xekong
LA.22	G1904616	20.5	100.5	Khoueng Bokeo
LA.23	G1904617	18.5	104.3	Bolikhamxai
LA.24	G1904618	18.1	102.7	Vientiane Prefecture
LA.28	G11395958	18.9	103.1	Xaisomboun Province
LB.05	G273607	33.9	35.7	Mohafazat Mont-Liban
LB.04	G276780	33.9	35.5	Beyrouth
LB.09	G278297	34.3	35.9	Mohafazat Liban-Nord
LB.06	G279894	33.4	35.3	Mohafazat Liban-Sud
LB.08	G280282	33.7	35.8	Mohafazat Beqaa
LB.07	G444191	33.2	35.5	Mohafazat Nabatiye
LB.10	G6201370	34.5	36.2	Mohafazat Aakkar
LB.11	G6201371	34.2	36.3	Mohafazat Baalbek-Hermel
LC.10	G3576413	13.8	-61.0	Vieux-Fort
LC.09	G3576441	13.8	-61.0	Soufriere
LC.08	G3576567	13.8	-60.9	Micoud
LC.07	G3576662	13.8	-61.0	Laborie
LC.06	G3576685	14.1	-60.9	Gros-Islet
LC.05	G3576764	13.9	-60.9	Dennery
LC.04	G3576794	13.8	-61.0	Choiseul
LC.03	G3576810	14.0	-61.0	Castries
LC.01	G3576891	13.9	-61.0	Anse-la-Raye
LC.12	G11351387	13.9	-61.1	Canaries
LI.11	G3042031	47.1	9.5	Vaduz
LI.10	G3042034	47.1	9.6	Triesenberg
LI.09	G3042036	47.1	9.6	Triesen
LI.08	G3042038	47.2	9.6	Schellenberg
LI.07	G3042042	47.2	9.5	Schaan
LI.06	G3042047	47.2	9.5	Ruggell
LI.05	G3042050	47.2	9.6	Planken
LI.04	G3042056	47.2	9.6	Mauren
LI.03	G3042063	47.2	9.5	Gamprin
LI.02	G3042069	47.2	9.5	Eschen
LI.01	G3042074	47.1	9.5	Balzers
LK.36	G1223421	6.8	80.1	Western Province
LK.35	G1225265	7.0	81.1	Province of Uva
LK.34	G1227618	6.2	80.8	Southern Province
LK.33	G1228435	6.8	80.5	Sabaragamuwa Province
LK.32	G1232860	7.8	80.2	North Western Province
LK.30	G1232870	8.3	80.5	North Central Province
LK.29	G1249296	7.3	80.8	Central Province
LK.38	G7671049	9.2	80.4	Northern Province
LK.37	G8133521	8.6	81.2	Eastern Province
LR.10	G2273898	5.3	-8.8	Sinoe County
LR.09	G2274688	6.8	-8.8	Nimba County
LR.14	G2274890	6.5	-10.6	Montserrado County
LR.13	G2275099	4.8	-7.8	Maryland County
LR.20	G2275344	8.0	-9.8	Lofa County
LR.19	G2276622	6.0	-8.2	Grand Gedeh County
LR.12	G2276627	7.1	-11.1	Grand Cape Mount County
LR.11	G2276630	6.2	-9.8	Grand Bassa County
LR.01	G2278292	7.0	-9.6	Bong County
LR.15	G2278324	6.7	-10.8	Bomi County
LR.16	G2588490	4.8	-8.2	Grand Kru County
LR.17	G2588491	6.5	-10.3	Margibi County
LR.18	G2588492	5.9	-9.4	River Cess County
LR.21	G2593119	7.4	-10.3	Gbarpolu County
LR.22	G2593120	5.3	-7.8	River Gee County
LS.19	G932011	-29.6	28.6	Thaba-Tseka
LS.18	G932184	-30.4	28.0	Quthing
LS.17	G932219	-30.0	28.8	Qacha's Nek
LS.16	G932418	-29.2	29.0	Mokhotlong
LS.15	G932439	-30.1	27.8	Mohale's Hoek District
LS.14	G932506	-29.6	27.8	Maseru
LS.13	G932615	-29.8	27.5	Mafeteng District
LS.12	G932700	-29.0	28.3	Leribe District
LS.11	G932888	-28.8	28.6	Butha-Buthe
LS.10	G932932	-29.2	27.9	Berea
LT.56	G864389	54.2	24.2	Alytus County
LT.57	G864477	55.2	24.0	Kaunas County
LT.58	G864478	55.7	21.3	Klaipeda County
LT.59	G864479	54.8	23.2	Marijampole County
LT.60	G864480	55.9	24.8	Panevezys
LT.61	G864481	56.0	23.3	Siauliai County
LT.62	G864482	55.3	22.5	Taurage County
LT.63	G864483	56.1	22.2	Telsiu apskritis
LT.64	G864484	55.5	25.8	Utena County
LT.65	G864485	54.8	25.3	Vilnius County
LU.WI	G2959975	49.9	5.9	Wiltz
LU.VD	G2960020	49.9	6.2	Vianden
LU.RM	G2960152	49.5	6.3	Remich
LU.RD	G2960161	49.8	5.9	Redange
LU.ME	G2960275	49.8	6.1	Mersch
LU.LU	G2960315	49.6	6.2	Luxembourg
LU.GR	G2960514	49.7	6.3	Grevenmacher
LU.ES	G2960599	49.5	6.0	Canton d'Esch-sur-Alzette
LU.EC	G2960629	49.8	6.4	Canton d'Echternach
LU.DI	G2960656	49.9	6.1	Diekirch
LU.CL	G2960683	50.1	6.0	Clervaux
LU.CA	G2960696	49.6	6.0	Capellen
LV.33	G454307	57.3	21.8	Ventspils Municipality
LV.32	G454311	57.4	21.6	Ventspils
LV.31	G454564	57.5	25.4	Valmiera
LV.30	G454571	57.6	25.9	Valka Municipality
LV.29	G454771	56.9	23.0	Tukuma novads
LV.28	G454968	57.3	22.6	Talsi Municipality
LV.27	G455888	56.7	22.5	Saldus Municipality
LV.25	G456173	57.0	24.1	Riga
LV.24	G456197	56.5	27.2	Rezeknes Novads
LV.23	G456203	56.5	27.3	Rezekne
LV.22	G456528	56.3	26.7	Preili Municipality
LV.21	G457061	56.9	25.1	Ogres novads
LV.20	G457712	56.8	26.2	Madona Municipality
LV.19	G457773	56.5	27.8	Ludzas novads
LV.18	G457889	57.6	24.7	Limbazu novads
LV.16	G457955	56.5	21.0	Liepaja
LV.15	G458459	56.8	22.0	Kuldigas novads
LV.14	G458621	55.9	27.3	Kraslavas novads
LV.13	G459202	57.0	23.7	Jurmala
LV.12	G459278	56.6	23.8	Jelgavas novads
LV.11	G459281	56.7	23.7	Jelgava
LV.10	G459282	56.3	25.8	Jekabpils Municipality
LV.09	G459664	57.2	26.7	Gulbenes novads
LV.08	G460311	56.6	23.2	Dobeles novads
LV.06	G460414	55.9	26.5	Daugavpils
LV.05	G460569	57.2	25.4	Cesu Novads
LV.04	G461112	56.5	24.3	Bauskas Novads
LV.03	G461160	57.0	27.4	Balvu Novads
LV.02	G461525	57.4	27.0	Aluksnes Novads
LV.01	G461613	56.6	25.3	Aizkraukles novads
LV.95	G7628319	56.9	24.0	Marupes Novads
LV.A2	G7628320	56.8	23.9	Olaines Novads
LV.80	G7628322	56.8	24.2	Kekavas Novads
LV.C3	G7628323	56.9	24.4	Salaspils Novads
LV.34	G7628327	57.1	24.4	Adazu Novads
LV.90	G7628341	56.4	26.4	Livanu Novads
LV.E1	G7628342	56.6	26.6	Varaklanu Novads
LV.B5	G7628359	57.0	24.6	Ropazu Novads
LV.C7	G7628362	57.1	24.9	Siguldas Novads
LV.C5	G7628366	57.3	24.4	Saulkrastu Novads
LV.D1	G7628380	57.4	26.0	Smiltenes Novads
LV.DN	G12276857	56.5	21.2	South Kurzeme Municipality
LV.AN	G12276858	56.0	26.3	Augsdaugava Municipality
LY.70	G87204	31.8	22.7	Darnah
LY.69	G88318	32.1	20.2	Sha'biyat Banghazi
LY.66	G88904	31.8	21.2	Al Marj
LY.65	G88932	23.8	22.2	Al Kufrah
LY.63	G443289	32.1	21.8	Al Jabal al Akhdar
LY.77	G2210245	32.6	13.4	Tripoli
LY.76	G2210553	30.0	16.9	Surt
LY.75	G2212774	26.9	15.0	Sabha
LY.74	G2214432	30.2	10.8	Nalut
LY.73	G2214602	24.6	15.6	Murzuq
LY.72	G2214845	32.3	15.1	Sha'biyat Misratah
LY.71	G2217350	25.9	10.6	Ghat
LY.68	G2218972	32.5	12.5	Az Zawiyah
LY.78	G2219413	27.8	12.7	Wadi ash Shati'
LY.64	G2219944	27.7	17.1	Al Jufrah
LY.67	G2593778	32.6	11.9	An Nuqat al Khams
LY.79	G7602688	29.9	24.0	Al Butnan
LY.80	G7602689	30.5	13.0	Jabal al Gharbi District
LY.81	G7602690	32.5	12.9	Al Jafarah
LY.82	G7602691	32.2	14.2	Al Marqab
LY.83	G7602692	28.7	21.4	Al Wahat
LY.84	G7602693	26.3	12.7	Wadi al Hayat
MA.01	G11281874	35.7	-5.8	Tanger-Tetouan-Al Hoceima
MA.02	G11281875	34.8	-2.1	Oriental
MA.03	G11281876	34.0	-5.0	Fes-Meknes
MA.04	G11281877	34.0	-6.8	Rabat-Sale-Kenitra
MA.05	G11281878	32.3	-6.3	Beni Mellal-Khenifra
MA.06	G11281879	33.5	-7.4	Casablanca-Settat
MA.07	G11281880	31.6	-8.0	Marrakesh-Safi
MA.08	G11281881	31.7	-4.4	Draa-Tafilalet
MA.09	G11281882	30.4	-9.6	Souss-Massa
MA.10	G11281884	29.0	-10.0	Guelmim-Oued Noun
MA.11	G11281885	27.9	-12.2	Laayoune-Sakia El Hamra
MA.12	G11281886	23.8	-15.9	Dakhla-Oued Ed-Dahab
MC.0	G3319178	43.7	7.4	Commune de Monaco
MD.73	G617077	48.2	27.2	Raionul Edinet
MD.92	G617181	47.3	27.9	Raionul Ungheni
MD.91	G617255	47.6	28.5	Telenesti
MD.90	G617264	45.9	28.6	Taraclia
MD.88	G617283	46.5	29.7	Raionul Stefan Voda
MD.89	G617301	47.2	28.6	Raionul Straseni
MD.87	G617366	48.2	28.2	Raionul Soroca
MD.84	G617483	47.9	27.5	Riscani
MD.83	G617501	47.7	28.8	Rezina
MD.82	G617639	47.4	28.8	Orhei
MD.81	G617656	48.4	27.5	Raionul Ocnita
MD.59	G617715	46.9	29.2	Anenii Noi
MD.80	G617754	47.1	28.2	Nisporeni
MD.79	G617903	46.5	28.4	Leova
MD.85	G617913	47.7	28.2	Singerei
MD.69	G617962	47.2	29.0	Criuleni
MD.78	G617991	46.8	28.8	Ialoveni
MD.57	G618069	47.0	28.8	Municipiul Chisinau
MD.67	G618119	46.6	29.3	Raionul Causeni
MD.65	G618142	46.2	28.3	Cantemir
MD.66	G618162	47.3	28.3	Raionul Calarasi
MD.64	G618164	45.8	28.3	Raionul Cahul
MD.76	G618260	47.8	27.5	Glodeni
MD.75	G618331	47.9	28.4	Floresti
MD.74	G618345	47.6	27.8	Falesti
MD.72	G618363	47.2	29.1	Raionul Dubasari
MD.71	G618369	48.1	27.8	Raionul Drochia
MD.70	G618381	48.3	27.7	Donduseni
MD.68	G618430	46.6	28.8	Cimislia
MD.63	G618511	48.2	27.0	Briceni
MD.61	G618565	46.4	28.9	Basarabeasca
MD.77	G858803	46.8	28.4	Hincesti
MD.86	G858808	47.8	28.7	Soldanesti
MD.58	G858889	47.4	29.2	Unitatea Teritoriala din Stinga Nistrului
MD.51	G858895	46.2	28.7	Gagauzia
MD.62	G861487	46.8	29.4	Municipiul Bender
MD.60	G873909	47.8	27.9	Municipiul Balti
ME.17	G786233	42.8	20.2	Opstina Rozaje
ME.21	G3186995	43.2	19.1	Opstina Zabljak
ME.20	G3188514	42.0	19.3	Ulcinj
ME.19	G3189071	42.4	18.7	Tivat
ME.16	G3189077	42.5	19.3	Podgorica
ME.18	G3191221	43.0	19.1	Opstina Savnik
ME.15	G3193129	43.2	18.8	Opstina Pluzine
ME.14	G3193160	43.3	19.3	Pljevlja
ME.13	G3193227	42.6	19.9	Opstina Plav
ME.12	G3194493	42.8	18.9	Opstina Niksic
ME.11	G3194925	43.0	19.6	Mojkovac
ME.10	G3197537	42.4	18.8	Kotor
ME.09	G3197895	42.8	19.5	Opstina Kolasin
ME.03	G3199070	42.8	19.9	Berane
ME.08	G3199393	42.5	18.5	Herceg Novi
ME.07	G3202193	42.6	19.1	Danilovgrad
ME.06	G3202640	42.4	18.9	Cetinje
ME.05	G3203104	42.3	18.8	Budva
ME.04	G3204173	43.0	19.7	Bijelo Polje
ME.02	G3204508	42.2	19.2	Bar
ME.01	G3343959	42.7	19.8	Andrijevica
ME.22	G11497642	42.6	19.8	Gusinje
ME.23	G11497643	42.9	20.0	Petnjica
ME.24	G12104729	42.4	19.3	Tuzi
MG.71	G7670842	-13.5	49.0	Diana Region
MG.72	G7670846	-14.2	49.8	Sava Region
MG.42	G7670847	-15.2	48.4	Sofia Region
MG.32	G7670848	-16.5	49.5	Analanjirofo Region
MG.41	G7670849	-16.3	46.1	Boeny Region
MG.43	G7670850	-17.2	47.1	Betsiboka Region
MG.33	G7670851	-17.9	48.4	Alaotra Mangoro Region
MG.44	G7670852	-17.6	44.8	Melaky Region
MG.14	G7670853	-18.5	46.1	Bongolava Region
MG.12	G7670854	-19.7	46.9	Vakinankaratra Region
MG.13	G7670855	-18.9	47.0	Itasy Region
MG.11	G7670856	-18.4	47.5	Analamanga Region
MG.31	G7670857	-19.0	48.9	Atsinanana Region
MG.54	G7670902	-20.2	45.1	Menabe Region
MG.22	G7670904	-20.5	46.7	Amoron'i Mania Region
MG.21	G7670905	-21.4	46.5	Haute Matsiatra Region
MG.24	G7670907	-22.3	46.2	Ihorombe Region
MG.25	G7670908	-23.2	47.4	Atsimo-Atsinanana Region
MG.53	G7670910	-24.1	46.3	Anosy Region
MG.52	G7670911	-24.8	45.5	Androy Region
MG.51	G7670913	-23.2	44.4	Atsimo-Andrefana Region
MG.26	G12494965	-21.9	47.8	Fitovinany Region
MG.27	G12494968	-20.8	48.0	Vatovavy Region
MH.007	G7303491	11.1	166.4	Ailinginae Atoll
MH.010	G7303492	7.4	168.8	Ailinglaplap Atoll
MH.030	G7303493	10.3	169.9	Ailuk Atoll
MH.040	G7303494	7.1	171.8	Arno Atoll
MH.050	G7303495	8.2	171.1	Aur Atoll
MH.060	G7303496	12.3	170.1	Bikar Atoll
MH.070	G7303497	11.6	165.4	Bikini Atoll
MH.080	G7303498	4.6	168.7	Ebon Atoll
MH.090	G7303499	11.5	162.2	Enewetak Atoll
MH.100	G7303500	9.1	170.0	Erikub Atoll
MH.120	G7303501	6.0	169.6	Jaluit Atoll
MH.150	G7303502	9.2	167.3	Kwajalein Atoll
MH.160	G7303503	8.9	166.2	Lae Atoll
MH.180	G7303504	9.9	169.2	Likiep Atoll
MH.190	G7303505	7.2	171.2	Majuro Atoll
MH.300	G7303506	8.8	171.1	Maloelap Atoll
MH.320	G7303507	6.1	171.9	Mili Atoll
MH.330	G7303508	5.6	168.1	Namdrik Atoll
MH.340	G7303509	8.0	168.2	Namu Atoll
MH.350	G7303510	11.3	166.8	Rongelap Atoll
MH.360	G7303511	11.3	167.4	Rongrik Atoll
MH.385	G7303512	11.2	169.6	Taka Atoll
MH.073	G7303513	14.6	169.0	Bokak Atoll
MH.390	G7303514	9.1	165.6	Ujae Atoll
MH.400	G7303515	9.8	160.9	Ujelang Atoll
MH.410	G7303516	11.3	169.8	Utrik Atoll
MH.420	G7303517	10.1	166.0	Wotho Atoll
MH.430	G7303518	9.5	170.0	Wotje Atoll
MH.110	G7303519	7.8	169.0	Jabat Island
MH.130	G7303520	10.1	169.5	Jemo Island
MH.140	G7303521	5.6	169.1	Kili Island
MH.170	G7303522	8.3	167.4	Lib Island
MH.310	G7303523	10.3	170.9	Mejit Island
MK.E9	G784732	41.3	22.5	Valandovo
MK.86	G786339	41.0	21.0	Resen
MK.51	G789090	42.1	22.2	Kratovo
MK.78	G862938	41.8	22.9	Opstina Pehcevo
MK.72	G862945	41.4	22.9	Novo Selo
MK.11	G862946	41.5	22.8	Bosilovo
MK.A9	G862947	41.5	22.7	Vasilevo
MK.E5	G862949	41.2	22.7	Opstina Dojran
MK.08	G862950	41.2	22.6	Bogdanci
MK.47	G862953	41.5	22.4	Opstina Konce
MK.62	G862956	42.0	22.6	Makedonska Kamenica
MK.C6	G862958	41.8	22.4	Zrnovci
MK.40	G862960	41.8	22.3	Karbinci
MK.25	G862961	41.4	22.2	Demir Kapija
MK.87	G862973	41.5	21.9	Rosoman
MK.35	G862974	41.6	21.9	Gradsko
MK.60	G862975	41.8	21.9	Lozovo
MK.19	G862977	41.9	22.3	Cesinovo-Oblesevo
MK.E1	G863468	41.0	21.7	Novaci
MK.04	G863485	41.7	22.8	Berovo
MK.06	G863486	41.0	21.3	Bitola
MK.D9	G863488	41.2	21.4	Mogila
MK.01	G863831	42.0	21.6	Opstina Aracinovo
MK.C7	G863834	42.0	20.9	Bogovinje
MK.12	G863835	41.9	21.0	Brvenica
MK.C9	G863838	41.6	21.6	Opstina Caska
MK.18	G863841	41.5	20.6	Opstina Centar Zupa
MK.20	G863842	42.2	21.4	Opstina Cucer-Sandevo
MK.D2	G863843	41.5	20.6	Debar
MK.22	G863844	41.9	22.8	Opstina Delcevo
MK.D3	G863846	41.3	21.1	Demir Hisar
MK.28	G863849	41.5	21.4	Dolneni
MK.33	G863854	41.2	22.4	Gevgelija
MK.D4	G863855	41.8	20.8	Gostivar
MK.36	G863856	42.0	21.6	Ilinden
MK.D5	G863858	42.1	21.1	Jegunovce
MK.D6	G863861	41.3	22.0	Kavadarci
MK.43	G863862	41.5	20.9	Opstina Kicevo
MK.46	G863865	42.0	22.4	Opstina Kocani
MK.52	G863869	42.2	22.3	Kriva Palanka
MK.53	G863870	41.3	21.4	Opstina Krivogastani
MK.54	G863871	41.4	21.3	Opstina Krusevo
MK.D7	G863873	42.1	21.8	Kumanovo
MK.59	G863875	42.2	21.6	Opstina Lipkovo
MK.D8	G863877	41.7	21.2	Makedonski Brod
MK.69	G863881	41.5	22.1	Negotino
